tweet_id,favorites,retweets,user_followers,user_favourites,date_time
819588359383371776,9877,2047,8653598,144477,2017-01-12 16:54:26
819347104292290561,7414,1243,8653598,144477,2017-01-12 00:55:47
819238181065359361,2338,418,8653598,144477,2017-01-11 17:42:57
819227688460238848,23689,6944,8653597,144477,2017-01-11 17:01:16
819015337530290176,0,37945,8653598,144477,2017-01-11 02:57:27
819015331746349057,0,19507,8653598,144477,2017-01-11 02:57:26
819006400881917954,46454,19507,8653598,144477,2017-01-11 02:21:57
819004803107983360,89203,37945,8653598,144477,2017-01-11 02:15:36
818646164899774465,0,21626,8654257,144478,2017-01-10 02:30:30
818627210458333184,22977,7765,8653598,144477,2017-01-10 01:15:10
818614493328580609,10108,2655,8653598,144477,2017-01-10 00:24:38
818588835076603904,0,6342,8653598,144477,2017-01-09 22:42:41
818536468981415936,11222,2542,8653597,144477,2017-01-09 19:14:36
818307523543449600,0,8374,8653598,144477,2017-01-09 04:04:51
818259473185828864,11324,2357,8653598,144477,2017-01-09 00:53:55
818145370475810820,12625,2655,8653598,144477,2017-01-08 17:20:31
817908911860748288,4994,829,8653598,144477,2017-01-08 01:40:55
817827839487737858,53155,27910,8653598,144477,2017-01-07 20:18:46
817777686764523521,11032,2782,8653598,144477,2017-01-07 16:59:28
817536400337801217,12098,3077,8653598,144477,2017-01-07 01:00:41
817502432452313088,0,3496,8653598,144477,2017-01-06 22:45:43
817423860136083457,34889,15242,8654257,144478,2017-01-06 17:33:29
817415592588222464,5758,985,8653597,144477,2017-01-06 17:00:38
817181837579653120,0,8743,8653597,144477,2017-01-06 01:31:47
817171292965273600,8998,2089,8653598,144477,2017-01-06 00:49:53
817120970343411712,12552,2691,8653598,144477,2017-01-05 21:29:55
817056546584727552,8829,1699,8653598,144477,2017-01-05 17:13:55
816829038950027264,0,4857,8653598,144477,2017-01-05 02:09:53
816816676327063552,10289,2100,8653598,144477,2017-01-05 01:20:46
816697700272001025,10075,2265,8653598,144477,2017-01-04 17:27:59
816450570814898180,31391,8374,8653598,144477,2017-01-04 01:05:59
816336735214911488,8864,2014,8653598,144477,2017-01-03 17:33:39
816091915477250048,9188,2220,8653598,144477,2017-01-03 01:20:49
816062466425819140,0,1062,8653598,144477,2017-01-02 23:23:48
816014286006976512,0,5458,8653598,144477,2017-01-02 20:12:21
815990720817401858,5106,1062,8653598,144477,2017-01-02 18:38:42
815966073409433600,23060,8743,8653598,144477,2017-01-02 17:00:46
815745968457060357,0,4278,8653598,144477,2017-01-02 02:26:09
815736392542261248,10135,2344,8653598,144477,2017-01-02 01:48:06
815639385530101762,8454,1702,8653598,144477,2017-01-01 19:22:38
815390420867969024,10660,3929,8653598,144477,2017-01-01 02:53:20
814986499976527872,7873,1326,8653598,144477,2016-12-31 00:08:17
814638523311648768,11602,2790,8653598,144477,2016-12-30 01:05:33
814578408554463233,0,6026,8653598,144477,2016-12-29 21:06:41
814530161257443328,8901,1920,8653598,144477,2016-12-29 17:54:58
814153002265309185,29639,8973,8653598,144477,2016-12-28 16:56:16
813944609378369540,0,3290,8653598,144477,2016-12-28 03:08:11
813910438903693312,9564,1932,8654257,144478,2016-12-28 00:52:25
813812741911748608,37499,14449,8653598,144477,2016-12-27 18:24:12
813800681631023104,8573,1820,8653598,144477,2016-12-27 17:36:16
813217897535406080,19195,7541,8653598,144477,2016-12-26 03:00:30
813202720496779264,9500,1867,8653598,144477,2016-12-26 02:00:11
813187593374461952,20476,4513,8653598,144477,2016-12-26 01:00:05
813172488309972993,9569,1993,8653598,144477,2016-12-26 00:00:03
813157409116065792,8007,2290,8653598,144477,2016-12-25 23:00:08
813142292504645637,8735,2459,8653598,144477,2016-12-25 22:00:04
813130366689148928,4611,463,8653598,144477,2016-12-25 21:12:41
813127251579564032,12212,3241,8653598,144477,2016-12-25 21:00:18
813112105746448384,10633,2845,8653598,144477,2016-12-25 20:00:07
813096984823349248,10867,3748,8653598,144477,2016-12-25 19:00:02
813081950185472002,10176,2861,8653598,144477,2016-12-25 18:00:17
813066809284972545,8211,2020,8653598,144477,2016-12-25 17:00:08
813051746834595840,21597,7614,8653598,144477,2016-12-25 16:00:16
812781120811126785,7821,1976,8653598,144477,2016-12-24 22:04:54
812709060537683968,6825,1481,8653598,144477,2016-12-24 17:18:34
812503143955202048,6251,1265,8653598,144477,2016-12-24 03:40:19
812466873996607488,8219,2003,8653598,144477,2016-12-24 01:16:12
812372279581671427,14105,3798,8653598,144477,2016-12-23 19:00:19
811985624773361665,7494,1452,8653598,144477,2016-12-22 17:23:53
811744202451197953,7778,1653,8653598,144477,2016-12-22 01:24:33
811647686436880384,5778,770,8653598,144477,2016-12-21 19:01:02
811627233043480576,13168,3196,8653598,144477,2016-12-21 17:39:46
811386762094317568,21577,6604,8653598,144477,2016-12-21 01:44:13
810984652412424192,5512,1486,8653598,144477,2016-12-19 23:06:23
810896069567610880,9311,1832,8653598,144477,2016-12-19 17:14:23
810657578271330305,11332,2753,8653598,144477,2016-12-19 01:26:42
810284430598270976,36401,11741,8653598,144477,2016-12-18 00:43:57
810254108431155201,15165,3486,8653598,144477,2016-12-17 22:43:27
809920764300447744,16003,4084,8653598,144477,2016-12-17 00:38:52
809808892968534016,0,5079,8653598,144477,2016-12-16 17:14:20
809448704142938112,7168,1521,8653598,144477,2016-12-15 17:23:04
809220051211603969,20558,5820,8653598,144477,2016-12-15 02:14:29
809084759137812480,13651,3650,8653598,144477,2016-12-14 17:16:53
808838249661788160,10435,3161,8653598,144477,2016-12-14 00:57:20
808733504066486276,8176,2246,8653598,144477,2016-12-13 18:01:07
808501579447930884,11658,2701,8653598,144477,2016-12-13 02:39:32
808344865868283904,43981,21626,8653598,144477,2016-12-12 16:16:49
808134635716833280,0,6152,8653598,144477,2016-12-12 02:21:26
808106460588765185,9070,2287,8653598,144477,2016-12-12 00:29:28
808001312164028416,12962,3660,8653598,144477,2016-12-11 17:31:39
807621403335917568,15056,3779,8653598,144477,2016-12-10 16:22:02
807106840509214720,122219,57533,8653598,144477,2016-12-09 06:17:20
807059379405148160,0,7614,8653598,144477,2016-12-09 03:08:45
807010152071229440,13487,3996,8653598,144477,2016-12-08 23:53:08
806629075125202948,77240,35979,8653598,144477,2016-12-07 22:38:52
806620845233815552,0,5734,8653598,144477,2016-12-07 22:06:10
806576416489959424,5045,2015,8653598,144477,2016-12-07 19:09:37
806542213899489280,10555,2447,8653598,144477,2016-12-07 16:53:43
806242860592926720,0,12072,8653598,144477,2016-12-06 21:04:11
806219024703037440,6643,1232,8653598,144477,2016-12-06 19:29:28
805958939288408065,0,5555,8653598,144477,2016-12-06 02:15:59
805932879469572096,8551,1993,8653598,144477,2016-12-06 00:32:26
805826884734976000,6790,1897,8653598,144477,2016-12-05 17:31:15
805823200554876929,0,8338,8653598,144477,2016-12-05 17:16:37
805520635690676224,5935,1721,8653598,144477,2016-12-04 21:14:20
805487436403003392,9088,2618,8653598,144477,2016-12-04 19:02:24
805207613751304193,8066,1779,8653598,144477,2016-12-04 00:30:29
804738756058218496,14141,3978,8653598,144477,2016-12-02 17:27:25
804475857670639616,6338,2084,8654257,144478,2016-12-02 00:02:45
804413760345620481,0,3346,8653598,144477,2016-12-01 19:56:00
804026241225523202,46052,16763,8653598,144477,2016-11-30 18:16:08
803773340896923648,10382,2856,8654257,144478,2016-11-30 01:31:12
803692223237865472,0,7705,8653598,144477,2016-11-29 20:08:52
803638050916102144,11319,4291,8653598,144477,2016-11-29 16:33:36
803380650405482500,8029,1935,8653598,144477,2016-11-28 23:30:47
803321560782307329,0,5511,8653598,144477,2016-11-28 19:35:59
803276597545603072,10362,2548,8653598,144477,2016-11-28 16:37:19
802952499103731712,9326,2082,8653598,144477,2016-11-27 19:09:28
802624713319034886,0,3015,8653598,144477,2016-11-26 21:26:58
802600418706604034,7344,1527,8653598,144477,2016-11-26 19:50:26
802572683846291456,9237,2602,8653598,144477,2016-11-26 18:00:13
802323869084381190,16751,6051,8653598,144477,2016-11-26 01:31:31
802265048156610565,6991,1424,8653598,144477,2016-11-25 21:37:47
802239329049477120,9378,2713,8653598,144477,2016-11-25 19:55:35
802185808107208704,0,279,8653598,144477,2016-11-25 16:22:55
801958328846974976,7990,1769,8653598,144477,2016-11-25 01:18:59
801854953262350336,1838,247,8653598,144477,2016-11-24 18:28:13
801538201127157760,8482,2139,8653598,144477,2016-11-23 21:29:33
801285448605831168,6260,852,8653598,144477,2016-11-23 04:45:12
801167903437357056,25321,6152,8653598,144477,2016-11-22 20:58:07
801127390143516673,0,4101,8653598,144477,2016-11-22 18:17:08
801115127852503040,8358,2186,8653598,144477,2016-11-22 17:28:25
800859414831898624,710,98,8653598,144477,2016-11-22 00:32:18
800855607700029440,0,1672,8653598,144477,2016-11-22 00:17:10
800751577355128832,10904,2897,8653598,144477,2016-11-21 17:23:47
800513324630806528,13573,3102,8653598,144477,2016-11-21 01:37:04
800459316964663297,9817,2248,8653598,144477,2016-11-20 22:02:27
800443802682937345,0,4482,8653598,144477,2016-11-20 21:00:48
800388270626521089,11538,2909,8653598,144477,2016-11-20 17:20:08
800188575492947969,0,4093,8653598,144477,2016-11-20 04:06:37
800141422401830912,15825,2646,8653598,144477,2016-11-20 00:59:15
800018252395122689,29347,13662,8653598,144477,2016-11-19 16:49:49
799774291445383169,0,4856,8653598,144477,2016-11-19 00:40:24
799757965289017345,8693,2240,8653598,144477,2016-11-18 23:35:32
799422933579902976,8331,1998,8653598,144477,2016-11-18 01:24:14
799308762079035393,0,5679,8653598,144477,2016-11-17 17:50:33
799297110730567681,10234,2866,8653598,144477,2016-11-17 17:04:16
799063482566066176,8355,2559,8653598,144477,2016-11-17 01:35:54
798933969379225600,13538,4645,8653598,144477,2016-11-16 17:01:16
798925684722855936,7728,1489,8653598,144477,2016-11-16 16:28:21
798705661114773508,0,6891,8653598,144477,2016-11-16 01:54:03
798701998996647937,0,8095,8653598,144477,2016-11-16 01:39:30
798697898615730177,0,6734,8653598,144477,2016-11-16 01:23:12
798694562394996736,0,5157,8653598,144477,2016-11-16 01:09:57
798686750113755136,0,2419,8653598,144477,2016-11-16 00:38:54
798682547630837760,0,4892,8653598,144477,2016-11-16 00:22:12
798673117451325440,0,5747,8653598,144477,2016-11-15 23:44:44
798665375516884993,0,4051,8653598,144477,2016-11-15 23:13:58
798644042770751489,0,1921,8653598,144477,2016-11-15 21:49:12
798628517273620480,0,2048,8653598,144477,2016-11-15 20:47:30
798585098161549313,0,5929,8653598,144477,2016-11-15 17:54:59
798576900688019456,0,6048,8653598,144477,2016-11-15 17:22:24
798340744599797760,0,3478,8653598,144477,2016-11-15 01:44:00
798209839306514432,10756,2651,8653598,144477,2016-11-14 17:03:50
797971864723324932,12017,3227,8653598,144477,2016-11-14 01:18:12
797545162159308800,15034,5055,8653598,144477,2016-11-12 21:02:38
797236660651966464,20634,6854,8653598,144477,2016-11-12 00:36:46
797165961484890113,232,27,8654257,144478,2016-11-11 19:55:50
796904159865868288,0,9258,8653598,144477,2016-11-11 02:35:32
796865951799083009,7947,1988,8653598,144477,2016-11-11 00:03:42
796759840936919040,12238,3164,8653598,144477,2016-11-10 17:02:03
796563435802726400,0,7541,8653598,144477,2016-11-10 04:01:37
796484825502875648,7830,1827,8653598,144477,2016-11-09 22:49:15
796387464403357696,11393,4313,8653598,144477,2016-11-09 16:22:22
796177847564038144,0,14845,8653598,144477,2016-11-09 02:29:25
796149749086875649,33371,14845,8653598,144477,2016-11-09 00:37:46
796125600683540480,5129,1870,8653598,144477,2016-11-08 23:01:49
796116448414461957,9429,2497,8653598,144477,2016-11-08 22:25:27
796080075804475393,8752,2407,8653598,144477,2016-11-08 20:00:55
796031486298386433,11177,3853,8653598,144477,2016-11-08 16:47:50
795464331001561088,51356,24594,8653598,144477,2016-11-07 03:14:10
795400264262053889,10429,2996,8653598,144477,2016-11-06 22:59:35
795076730285391872,16765,5634,8653598,144477,2016-11-06 01:33:58
794983741416415232,0,3505,8653598,144477,2016-11-05 19:24:28
794926597468000259,10622,2398,8653598,144477,2016-11-05 15:37:24
794355576146903043,0,10706,8653598,144477,2016-11-04 01:48:22
794332329137291264,9888,2769,8653598,144477,2016-11-04 00:15:59
794205286408003585,9528,3444,8653598,144477,2016-11-03 15:51:10
793962221541933056,17390,5079,8653598,144477,2016-11-02 23:45:19
793845145112371200,9545,1940,8653598,144477,2016-11-02 16:00:06
793614319594401792,0,3255,8653598,144477,2016-11-02 00:42:53
793601777308463104,8254,1691,8653598,144477,2016-11-01 23:53:02
793500921481273345,11048,2468,8653598,144477,2016-11-01 17:12:16
793286476301799424,25425,9523,8653598,144477,2016-11-01 03:00:09
793271401113350145,9002,2484,8653598,144477,2016-11-01 02:00:14
793256262322548741,20659,8674,8653598,144477,2016-11-01 01:00:05
793241302385262592,10882,3411,8653598,144477,2016-11-01 00:00:38
793226087023144960,10178,2977,8653598,144477,2016-10-31 23:00:11
793210959003287553,9241,2898,8653598,144477,2016-10-31 22:00:04
793195938047070209,15814,5846,8653598,144477,2016-10-31 21:00:23
793180763617361921,7182,2082,8653598,144477,2016-10-31 20:00:05
793165685325201412,9743,2884,8653598,144477,2016-10-31 19:00:10
793150605191548928,6394,1762,8653598,144477,2016-10-31 18:00:14
793135492858580992,6667,2581,8653598,144477,2016-10-31 17:00:11
793120401413079041,13125,4058,8653598,144477,2016-10-31 16:00:13
792913359805018113,14824,4119,8653598,144477,2016-10-31 02:17:31
792883833364439040,11697,4433,8653598,144477,2016-10-31 00:20:11
792773781206999040,7610,1743,8653598,144477,2016-10-30 17:02:53
792394556390137856,13901,4456,8653598,144477,2016-10-29 15:55:58
792050063153438720,7419,1871,8653598,144477,2016-10-28 17:07:05
791821351946420224,0,21853,8653598,144477,2016-10-28 01:58:16
791784077045166082,0,9965,8653598,144477,2016-10-27 23:30:09
791780927877898241,0,3962,8653598,144477,2016-10-27 23:17:38
791774931465953280,46649,23031,8653598,144477,2016-10-27 22:53:48
791672322847637504,12150,3255,8653598,144477,2016-10-27 16:06:04
791406955684368384,13577,4278,8653598,144477,2016-10-26 22:31:36
791312159183634433,9088,2633,8653598,144477,2016-10-26 16:14:55
791026214425268224,0,4246,8653598,144477,2016-10-25 21:18:40
790987426131050500,10195,2211,8653598,144477,2016-10-25 18:44:32
790946055508652032,17195,4857,8653598,144477,2016-10-25 16:00:09
790723298204217344,0,2400,8653598,144477,2016-10-25 01:14:59
790698755171364864,8480,1997,8653598,144477,2016-10-24 23:37:28
790581949425475584,21344,7443,8653598,144477,2016-10-24 15:53:19
790337589677002753,8093,1947,8653598,144477,2016-10-23 23:42:19
790277117346975746,12971,3290,8653598,144477,2016-10-23 19:42:02
790227638568808452,0,3697,8653598,144477,2016-10-23 16:25:25
789986466051088384,9557,2400,8653598,144477,2016-10-23 00:27:05
789960241177853952,0,4277,8653598,144477,2016-10-22 22:42:52
789903600034189313,10714,4270,8653598,144477,2016-10-22 18:57:48
789628658055020548,7754,1842,8653598,144477,2016-10-22 00:45:17
789599242079838210,6994,1997,8653598,144477,2016-10-21 22:48:24
789530877013393408,12144,3505,8653598,144477,2016-10-21 18:16:44
789314372632018944,8925,2372,8653598,144477,2016-10-21 03:56:25
789280767834746880,0,5125,8653598,144477,2016-10-21 01:42:53
789268448748703744,9416,2691,8653598,144477,2016-10-21 00:53:56
789137962068021249,10039,2907,8653598,144477,2016-10-20 16:15:26
788908386943430656,28292,12892,8653598,144477,2016-10-20 01:03:11
788765914992902144,28268,10706,8653598,144477,2016-10-19 15:37:03
788552643979468800,0,7450,8653598,144477,2016-10-19 01:29:35
788412144018661376,16073,5455,8653598,144477,2016-10-18 16:11:17
788178268662984705,7467,2175,8653598,144477,2016-10-18 00:41:57
788150585577050112,6316,1342,8653598,144477,2016-10-17 22:51:57
788070120937619456,0,3549,8653598,144477,2016-10-17 17:32:13
788039637453406209,6334,1370,8653598,144477,2016-10-17 15:31:05
787810552592695296,8937,3170,8653598,144477,2016-10-17 00:20:47
787717603741622272,10578,2886,8653598,144477,2016-10-16 18:11:26
787397959788929025,11220,2937,8653598,144477,2016-10-15 21:01:17
787322443945877504,8050,1802,8653598,144477,2016-10-15 16:01:13
787111942498508800,0,6971,8653598,144477,2016-10-15 02:04:45
786963064373534720,27430,8232,8653598,144477,2016-10-14 16:13:10
786729988674449408,0,2498,8653598,144477,2016-10-14 00:47:00
786709082849828864,18796,6322,8653598,144477,2016-10-13 23:23:56
786664955043049472,10968,2646,8653598,144477,2016-10-13 20:28:35
786595970293370880,9721,3220,8653598,144477,2016-10-13 15:54:28
786363235746385920,11240,3635,8653598,144477,2016-10-13 00:29:39
786286427768250368,8216,2950,8653598,144477,2016-10-12 19:24:27
786233965241827333,15740,4922,8653598,144477,2016-10-12 15:55:59
786051337297522688,1479,159,8653598,144477,2016-10-12 03:50:17
786036967502913536,0,7284,8653598,144477,2016-10-12 02:53:11
785927819176054784,11738,3291,8653598,144477,2016-10-11 19:39:28
785872687017132033,6906,1894,8653598,144477,2016-10-11 16:00:24
785639753186217984,8087,2307,8653598,144477,2016-10-11 00:34:48
785533386513321988,9387,2062,8653598,144477,2016-10-10 17:32:08
785515384317313025,6303,1308,8653598,144477,2016-10-10 16:20:36
785264754247995392,7483,1694,8653598,144477,2016-10-09 23:44:41
785170936622350336,12413,4998,8653598,144477,2016-10-09 17:31:53
784826020293709826,10424,3346,8653598,144477,2016-10-08 18:41:19
784517518371221505,9256,2618,8653598,144477,2016-10-07 22:15:26
784431430411685888,5883,1320,8653598,144477,2016-10-07 16:33:21
784183165795655680,20719,8338,8653598,144477,2016-10-07 00:06:50
784057939640352768,30703,11504,8653598,144477,2016-10-06 15:49:14
783839966405230592,30927,11133,8653598,144477,2016-10-06 01:23:05
783821107061198850,7585,2033,8653598,144477,2016-10-06 00:08:09
783695101801398276,10766,3324,8653598,144477,2016-10-05 15:47:27
783466772167098368,8718,2324,8653598,144477,2016-10-05 00:40:09
783391753726550016,17389,5674,8653598,144477,2016-10-04 19:42:03
783347506784731136,0,5744,8653598,144477,2016-10-04 16:46:14
783334639985389568,30033,12072,8653598,144477,2016-10-04 15:55:06
783085703974514689,8401,2276,8653598,144477,2016-10-03 23:25:55
782969140009107456,24828,7614,8653598,144477,2016-10-03 15:42:44
782747134529531904,7693,1453,8653598,144477,2016-10-03 01:00:34
782722598790725632,17790,5555,8653598,144477,2016-10-02 23:23:04
782598640137187329,8019,1934,8653598,144477,2016-10-02 15:10:30
782305867769217024,17141,5758,8653598,144477,2016-10-01 19:47:08
782021823840026624,0,6419,8653598,144477,2016-10-01 00:58:26
781955203444699136,11441,3480,8653598,144477,2016-09-30 20:33:43
781661882474196992,10756,2808,8653598,144477,2016-09-30 01:08:10
781655249211752448,4117,1163,8653598,144477,2016-09-30 00:41:48
781524693396357120,21347,5734,8653598,144477,2016-09-29 16:03:01
781308096455073793,7357,2635,8653598,144477,2016-09-29 01:42:20
781251288990355457,8671,2144,8653598,144477,2016-09-28 21:56:36
781163403222056960,10079,2821,8653598,144477,2016-09-28 16:07:23
780931614150983680,22240,7541,8653598,144477,2016-09-28 00:46:20
780858289093574656,7394,2065,8653598,144477,2016-09-27 19:54:58
780800785462489090,5644,1342,8653598,144477,2016-09-27 16:06:28
780601303617732608,12454,3450,8653598,144477,2016-09-27 02:53:48
780543529827336192,6494,1789,8653598,144477,2016-09-26 23:04:13
780496263422808064,0,3821,8653598,144477,2016-09-26 19:56:24
780476555013349377,0,118,8653598,144477,2016-09-26 18:38:05
780459368902959104,5443,1110,8653598,144477,2016-09-26 17:29:48
780192070812196864,8954,2313,8653598,144477,2016-09-25 23:47:39
780092040432480260,0,2370,8654257,144478,2016-09-25 17:10:10
780074436359819264,12562,5122,8653598,144477,2016-09-25 16:00:13
779834332596887552,19467,7284,8653598,144477,2016-09-25 00:06:08
779377524342161408,9061,3198,8653598,144477,2016-09-23 17:50:56
779124354206535695,0,18910,8653598,144477,2016-09-23 01:04:56
779056095788752897,15193,4663,8653598,144477,2016-09-22 20:33:42
778990705243029504,20556,7452,8653598,144477,2016-09-22 16:13:51
778774459159379968,0,10212,8653598,144477,2016-09-22 01:54:34
778764940568104960,892,376,8653598,144477,2016-09-22 01:16:45
778748913645780993,7084,1350,8653598,144477,2016-09-22 00:13:04
778650543019483137,5926,1559,8653598,144477,2016-09-21 17:42:10
778624900596654080,4769,1043,8653598,144477,2016-09-21 16:00:17
778408200802557953,14006,4471,8653598,144477,2016-09-21 01:39:11
778396591732486144,0,12612,8653598,144477,2016-09-21 00:53:04
778383385161035776,6005,1136,8653598,144477,2016-09-21 00:00:35
778286810187399168,10690,3395,8653598,144477,2016-09-20 17:36:50
778039087836069888,8721,2722,8653598,144477,2016-09-20 01:12:28
778027034220126208,6725,1664,8653598,144477,2016-09-20 00:24:34
777953400541634568,0,3646,8653598,144477,2016-09-19 19:31:59
777885040357281792,6534,1673,8653598,144477,2016-09-19 15:00:20
777684233540206592,11529,3015,8653598,144477,2016-09-19 01:42:24
777641927919427584,0,4350,8653598,144477,2016-09-18 22:54:18
777621514455814149,9005,2568,8653598,144477,2016-09-18 21:33:11
777189768882946048,14664,4415,8653598,144477,2016-09-17 16:57:35
776819012571455488,0,14098,8653598,144477,2016-09-16 16:24:19
776813020089548800,5006,1248,8653598,144477,2016-09-16 16:00:31
776477788987613185,9067,2862,8653598,144477,2016-09-15 17:48:25
776249906839351296,0,9417,8653598,144477,2016-09-15 02:42:54
776218204058357768,30745,16338,8653598,144477,2016-09-15 00:36:55
776201521193218049,9873,2590,8653598,144477,2016-09-14 23:30:38
776113305656188928,12062,4482,8653598,144477,2016-09-14 17:40:06
776088319444877312,1890,157,8653598,144477,2016-09-14 16:00:49
775898661951791106,0,17020,8653598,144477,2016-09-14 03:27:11
775842724423557120,12020,2743,8653598,144477,2016-09-13 23:44:54
775733305207554048,14210,4101,8653598,144477,2016-09-13 16:30:07
775729183532220416,13294,4713,8653598,144477,2016-09-13 16:13:44
775364825476165632,7591,3065,8653598,144477,2016-09-12 16:05:54
775350846108426240,10422,4015,8653598,144477,2016-09-12 15:10:21
775085132600442880,15962,4856,8653598,144477,2016-09-11 21:34:30
774757898236878852,8806,1832,8653598,144477,2016-09-10 23:54:11
774639387460112384,6907,1777,8653598,144477,2016-09-10 16:03:16
774314403806253056,22324,5679,8653598,144477,2016-09-09 18:31:54
773985732834758656,11009,3982,8653598,144477,2016-09-08 20:45:53
773922284943896577,6552,1794,8653600,144477,2016-09-08 16:33:46
773704687002451968,6775,1670,8653598,144477,2016-09-08 02:09:06
773670353721753600,5474,1343,8653598,144477,2016-09-07 23:52:41
773547596996571136,22669,6342,8653598,144477,2016-09-07 15:44:53
773336787167145985,0,5228,8653598,144477,2016-09-07 01:47:12
773308824254029826,23864,7668,8653600,144477,2016-09-06 23:56:05
773247561583001600,9681,3326,8653598,144477,2016-09-06 19:52:39
773191612633579521,10249,4257,8653600,144477,2016-09-06 16:10:20
772877495989305348,8781,3979,8653598,144477,2016-09-05 19:22:09
772826264096874500,8257,2410,8653600,144477,2016-09-05 15:58:34
772615324260794368,0,3478,8653600,144477,2016-09-05 02:00:22
772581559778025472,6656,1733,8653600,144477,2016-09-04 23:46:12
772193107915964416,6193,1431,8653600,144477,2016-09-03 22:02:38
772152991789019136,3900,1158,8653598,144477,2016-09-03 19:23:13
772117678702071809,3869,760,8653600,144477,2016-09-03 17:02:54
772114945936949249,2787,478,8653600,144477,2016-09-03 16:52:02
772102971039580160,4098,957,8653600,144477,2016-09-03 16:04:27
771908950375665664,6743,1952,8653600,144477,2016-09-03 03:13:29
771770456517009408,12296,3478,8654258,144478,2016-09-02 18:03:10
771500966810099713,8462,2672,8653599,144477,2016-09-02 00:12:18
771380798096281600,10744,5228,8653598,144477,2016-09-01 16:14:48
771171053431250945,0,7701,8653598,144477,2016-09-01 02:21:21
771136648247640064,9379,2995,8653599,144477,2016-09-01 00:04:38
771102124360998913,6388,1473,8653599,144477,2016-08-31 21:47:27
771014301343748096,7052,1696,8653598,144477,2016-08-31 15:58:28
770787852854652928,5047,1235,8653598,144477,2016-08-31 00:58:39
770772759874076672,5302,1451,8653599,144477,2016-08-30 23:58:40
770655142660169732,7506,1803,8653598,144477,2016-08-30 16:11:18
770414278348247044,6467,2149,8653598,144477,2016-08-30 00:14:12
770293558247038976,6398,1518,8653599,144477,2016-08-29 16:14:30
770093767776997377,0,3138,8653598,144477,2016-08-29 03:00:36
770069151037685760,7761,2355,8653599,144477,2016-08-29 01:22:47
769940425801170949,32127,9808,8653598,144477,2016-08-28 16:51:16
769695466921623552,6553,1708,8653598,144477,2016-08-28 00:37:54
769335591808995329,0,7924,8653598,144477,2016-08-27 00:47:53
769212283578875904,5530,1763,8653598,144477,2016-08-26 16:37:54
768970937022709760,14732,6674,8653599,144477,2016-08-26 00:38:52
768909767477751808,0,2755,8653599,144477,2016-08-25 20:35:48
768855141948723200,4296,910,8653598,144477,2016-08-25 16:58:45
768609597686943744,4218,1234,8653599,144477,2016-08-25 00:43:02
768596291618299904,5157,1315,8653598,144477,2016-08-24 23:50:10
768554158521745409,0,5974,8653599,144477,2016-08-24 21:02:45
768473857036525572,13947,3516,8653599,144477,2016-08-24 15:43:39
768193404517830656,11140,3646,8653599,144477,2016-08-23 21:09:14
767884188863397888,4859,1419,8653599,144477,2016-08-23 00:40:31
767754930266464257,16377,5511,8653599,144477,2016-08-22 16:06:54
767500508068192258,7660,2393,8653599,144477,2016-08-21 23:15:55
767191397493538821,12571,3868,8653599,144477,2016-08-21 02:47:37
767122157629476866,10392,2924,8653599,144477,2016-08-20 22:12:29
766864461642756096,0,5779,8653598,144477,2016-08-20 05:08:29
766793450729734144,5185,1383,8653599,144477,2016-08-20 00:26:19
766714921925144576,2663,388,8653598,144477,2016-08-19 19:14:16
766693177336135680,4107,815,8653599,144477,2016-08-19 17:47:52
766423258543644672,6159,1632,8653599,144477,2016-08-18 23:55:18
766313316352462849,6946,1932,8653600,144477,2016-08-18 16:38:26
766078092750233600,0,2693,8653599,144477,2016-08-18 01:03:45
766069199026450432,4334,873,8653599,144477,2016-08-18 00:28:24
766008592277377025,3829,511,8653599,144477,2016-08-17 20:27:34
765719909049503744,7400,2205,8653599,144477,2016-08-17 01:20:27
765669560888528897,5308,1255,8653599,144477,2016-08-16 22:00:23
765395769549590528,27103,3466,8653599,144477,2016-08-16 03:52:26
765371061932261376,7235,2209,8653598,144477,2016-08-16 02:14:15
765222098633691136,11887,3478,8653599,144477,2016-08-15 16:22:20
764857477905154048,6592,1812,8653598,144477,2016-08-14 16:13:27
764259802650378240,6158,1541,8653599,144477,2016-08-13 00:38:30
763956972077010945,770,56,8653598,144477,2016-08-12 04:35:10
763837565564780549,12865,4246,8653599,144477,2016-08-11 20:40:41
763183847194451968,5489,1506,8653599,144477,2016-08-10 01:23:03
763167063695355904,0,3088,8653599,144477,2016-08-10 00:16:21
763103485927849985,7515,2339,8653599,144477,2016-08-09 20:03:43
762699858130116608,12414,3697,8653599,144477,2016-08-08 17:19:51
762471784394268675,11488,6605,8653598,144477,2016-08-08 02:13:34
762464539388485633,10531,4277,8653598,144477,2016-08-08 01:44:46
762316489655476224,4907,1143,8653599,144477,2016-08-07 15:56:28
762035686371364864,32586,15888,8653599,144477,2016-08-06 21:20:40
761976711479193600,5513,2058,8653599,144477,2016-08-06 17:26:19
761750502866649088,0,4003,8653599,144477,2016-08-06 02:27:27
761745352076779520,4358,879,8653598,144477,2016-08-06 02:06:59
761672994376806400,50511,29722,8653599,144477,2016-08-05 21:19:27
761599872357261312,4217,1211,8653599,144477,2016-08-05 16:28:54
761371037149827077,0,18467,8653599,144477,2016-08-05 01:19:35
761334018830917632,5294,1490,8653599,144477,2016-08-04 22:52:29
